# Original teaching content. level|word|reading|German meaning|type|category|usage notes|Japanese 1|romaji 1|German 1|Japanese 2|romaji 2|German 2|optional verb group
N4|ガソリン|ガソリン|Benzin|Nomen|Verkehr|ガソリンを入れる bedeutet tanken.|車にガソリンを入れました。|Kuruma ni gasorin o iremashita.|Ich habe das Auto betankt.|ガソリンの値段が上がりました。|Gasorin no nedan ga agarimashita.|Der Benzinpreis ist gestiegen.
N4|サラダ|サラダ|Salat|Nomen|Essen|サラダを作る für die Zubereitung.|野菜を切ってサラダを作ります。|Yasai o kitte sarada o tsukurimasu.|Ich schneide Gemüse und mache Salat.|昼ご飯はサラダとパンでした。|Hirugohan wa sarada to pan deshita.|Zum Mittagessen gab es Salat und Brot.
N4|サンドイッチ|サンドイッチ|Sandwich|Nomen|Essen|Auch サンドウィッチ; beides bezeichnet belegte Brotscheiben.|駅でサンドイッチを買いました。|Eki de sandoicchi o kaimashita.|Ich habe am Bahnhof ein Sandwich gekauft.|卵のサンドイッチを二つください。|Tamago no sandoicchi o futatsu kudasai.|Ich hätte gern zwei Eiersandwiches.
N4|ジャム|ジャム|Marmelade; Konfitüre|Nomen|Essen|パンにジャムを塗る bedeutet Marmelade aufs Brot streichen.|パンにいちごのジャムを塗ります。|Pan ni ichigo no jamu o nurimasu.|Ich streiche Erdbeermarmelade aufs Brot.|このジャムはあまり甘くありません。|Kono jamu wa amari amaku arimasen.|Diese Marmelade ist nicht besonders süß.
N4|ステーキ|ステーキ|Steak|Nomen|Essen|Meist ein gebratenes Stück Fleisch.|夕飯にステーキを焼きました。|Yuuhan ni suteeki o yakimashita.|Zum Abendessen habe ich Steak gebraten.|この店のステーキは柔らかいです。|Kono mise no suteeki wa yawarakai desu.|Das Steak in diesem Restaurant ist zart.
N4|スーツ|スーツ|Anzug; Kostüm|Nomen|Alltag|Für formelle, zusammengehörige Kleidung.|面接にはスーツを着て行きます。|Mensetsu ni wa suutsu o kite ikimasu.|Zum Vorstellungsgespräch gehe ich im Anzug.|新しいスーツを買う必要があります。|Atarashii suutsu o kau hitsuyou ga arimasu.|Ich muss einen neuen Anzug kaufen.
N4|サンダル|サンダル|Sandalen|Nomen|Alltag|履く（はく）für das Anziehen.|夏はよくサンダルを履きます。|Natsu wa yoku sandaru o hakimasu.|Im Sommer trage ich oft Sandalen.|このサンダルは歩きやすいです。|Kono sandaru wa arukiyasui desu.|In diesen Sandalen lässt es sich gut gehen.
N4|テキスト|テキスト|Lehrbuch; Text|Nomen|Bildung|Im Unterricht häufig das Lehrbuch oder Kursmaterial.|授業の前にテキストを読んでください。|Jugyou no mae ni tekisuto o yonde kudasai.|Lesen Sie vor dem Unterricht bitte das Lehrbuch.|テキストを家に忘れてしまいました。|Tekisuto o ie ni wasurete shimaimashita.|Ich habe das Lehrbuch zu Hause vergessen.
N4|タイプ|タイプ|Typ; Art|Nomen|Eigenschaften|Für Arten von Dingen oder persönliche Vorlieben.|どんなタイプの部屋を探していますか。|Donna taipu no heya o sagashite imasu ka.|Was für eine Art Zimmer suchen Sie?|彼は静かなタイプの人です。|Kare wa shizuka na taipu no hito desu.|Er ist ein eher ruhiger Mensch.
N4|パート|パート|Teilzeitarbeit; Teilzeitkraft|Nomen|Arbeit|パートで働く; auch für einen Teil eines Werkes oder eine Stimme in Musik.|母は近くの店でパートをしています。|Haha wa chikaku no mise de paato o shite imasu.|Meine Mutter arbeitet in einem Geschäft in der Nähe in Teilzeit.|パートの仕事を探しています。|Paato no shigoto o sagashite imasu.|Ich suche eine Teilzeitstelle.
N4|二階建て|にかいだて|zweistöckig|Nomen|Wohnen|Bei Gebäuden bedeutet 二階 Erdgeschoss plus ein Obergeschoss.|二階建ての家に住んでいます。|Nikaidate no ie ni sunde imasu.|Ich wohne in einem zweistöckigen Haus.|駅の前に二階建ての店があります。|Eki no mae ni nikaidate no mise ga arimasu.|Vor dem Bahnhof gibt es ein Geschäft mit zwei Etagen.
N4|おいでになる|おいでになる|kommen; gehen; da sein (respektvoll)|Verb|Kommunikation|Respektvolle Wendung für die Handlung einer anderen Person; höflich おいでになります.|先生はもうおいでになりました。|Sensei wa mou oide ni narimashita.|Die Lehrperson ist bereits angekommen.|明日もこちらにおいでになりますか。|Ashita mo kochira ni oide ni narimasu ka.|Kommen Sie morgen auch hierher?|godan
N4|なさる|なさる|tun; machen (respektvoll)|Verb|Kommunikation|Respektvolles する; Sonderform なさいます, nicht なさります.|先生は何をなさっていますか。|Sensei wa nani o nasatte imasu ka.|Was macht die Lehrperson gerade?|週末は何をなさいますか。|Shuumatsu wa nani o nasaimasu ka.|Was unternehmen Sie am Wochenende?|godan
N4|びっくり|びっくり|Überraschung; erschrocken|Adverb|Gefühle|Mit する: überrascht sein oder erschrecken.|大きな音にびっくりしました。|Ookina oto ni bikkuri shimashita.|Ich bin bei dem lauten Geräusch erschrocken.|値段を見てびっくりしました。|Nedan o mite bikkuri shimashita.|Als ich den Preis sah, war ich überrascht.
N4|程|ほど|Grad; Ausmaß; ungefähr|Partikel|Vergleich|Bei Mengen ungefähr; in Vergleichen oft ～ほど～ない.|十分程待ちました。|Juppun hodo machimashita.|Ich habe ungefähr zehn Minuten gewartet.|今日は昨日ほど寒くありません。|Kyou wa kinou hodo samuku arimasen.|Heute ist es nicht so kalt wie gestern.
N4|内|うち|Inneres; innerhalb|Nomen|Ort|～の内に für innerhalb eines Bereichs; 家（うち）bedeutet Zuhause.|箱の内側を見てください。|Hako no uchigawa o mite kudasai.|Sehen Sie sich bitte die Innenseite der Schachtel an.|今日の内に返事をします。|Kyou no uchi ni henji o shimasu.|Ich antworte noch heute.
N4|ちゃん|ちゃん|vertrauliche Namensendung|Ausdruck|Menschen|Vor allem bei Kindern und vertrauten Personen; nicht pauschal für alle Frauen verwenden.|花ちゃんはもう寝ました。|Hana-chan wa mou nemashita.|Die kleine Hana schläft schon.|ゆきちゃんと公園で遊びました。|Yuki-chan to kouen de asobimashita.|Ich habe mit Yuki im Park gespielt.
N4|髭|ひげ|Bart; Barthaare|Nomen|Körper|Auch ひげ; nicht mit 卑下（Selbsterniedrigung）verwechseln.|父は毎朝、髭をそります。|Chichi wa maiasa, hige o sorimasu.|Mein Vater rasiert sich jeden Morgen.|兄は髭を伸ばしています。|Ani wa hige o nobashite imasu.|Mein älterer Bruder lässt sich einen Bart wachsen.
N4|事|こと|Sache; Angelegenheit; Geschehen|Nomen|Abstrakt|Meist こと; für abstrakte Sachverhalte im Unterschied zu konkreten 物.|大事な事を忘れていました。|Daiji na koto o wasurete imashita.|Ich hatte etwas Wichtiges vergessen.|分からない事があれば聞いてください。|Wakaranai koto ga areba kiite kudasai.|Fragen Sie bitte, wenn Sie etwas nicht verstehen.
N4|湯|ゆ|heißes Wasser; Badewasser|Nomen|Alltag|Im Alltag meist お湯; 水 meint häufig kaltes Wasser.|お湯を沸かしてください。|Oyu o wakashite kudasai.|Kochen Sie bitte Wasser auf.|お風呂のお湯が熱いです。|Ofuro no oyu ga atsui desu.|Das Badewasser ist heiß.
N4|止む|やむ|aufhören; nachlassen (Wetter, Geräusch)|Verb|Wetter|Intransitiv; 雨が止む. Nicht 病む（erkranken）.|雨が止んだら出かけます。|Ame ga yandara dekakemasu.|Wenn der Regen aufhört, gehe ich aus.|夜になって風が止みました。|Yoru ni natte kaze ga yamimashita.|Am Abend ließ der Wind nach.|godan
N4|止める|やめる|aufhören mit; einstellen|Verb|Handlung|Nicht 止める（とめる、anhalten）; 辞める ist üblich für das Aufgeben einer Stelle.|たばこを止めました。|Tabako o yamemashita.|Ich habe mit dem Rauchen aufgehört.|雨なので試合を止めました。|Ame na node shiai o yamemashita.|Wegen des Regens haben wir das Spiel abgebrochen.|ichidan
N4|開く|ひらく|öffnen; aufschlagen; veranstalten|Verb|Handlung|Von 開く（あく、aufgehen）unterscheiden.|テキストを開いてください。|Tekisuto o hiraite kudasai.|Schlagen Sie bitte das Lehrbuch auf.|来月、小さな店を開きます。|Raigetsu, chiisana mise o hirakimasu.|Nächsten Monat eröffne ich einen kleinen Laden.|godan
N4|用|よう|Angelegenheit; Zweck; Bedarf|Nomen|Abstrakt|用がある bedeutet etwas zu erledigen haben.|今日は用があるので、先に帰ります。|Kyou wa you ga aru node, saki ni kaerimasu.|Ich gehe heute früher, weil ich etwas zu erledigen habe.|何か私に用がありますか。|Nanika watashi ni you ga arimasu ka.|Brauchen Sie etwas von mir?
N4|すり|すり|Taschendieb; Taschendiebstahl|Nomen|Recht|Auch 掏摸; meist in Hiragana geschrieben.|駅ですりに財布を取られました。|Eki de suri ni saifu o toraremashita.|Am Bahnhof wurde mir von einem Taschendieb die Geldbörse gestohlen.|人が多い所ではすりに気を付けてください。|Hito ga ooi tokoro de wa suri ni ki o tsukete kudasai.|Achten Sie an belebten Orten auf Taschendiebe.
N4|床屋|とこや|Friseur; Friseurladen (traditionell für Männer)|Nomen|Alltag|Alltagssprachlich; 理容室 ist eine sachlichere Bezeichnung.|駅前の床屋で髪を切りました。|Ekimae no tokoya de kami o kirimashita.|Ich habe beim Friseur vor dem Bahnhof die Haare schneiden lassen.|父は毎月、床屋に行きます。|Chichi wa maitsuki, tokoya ni ikimasu.|Mein Vater geht jeden Monat zum Friseur.
N3|本人|ほんにん|die betreffende Person selbst|Nomen|Menschen|本人確認 bedeutet Identitätsprüfung.|詳しいことは本人に聞いてください。|Kuwashii koto wa honnin ni kiite kudasai.|Fragen Sie die betreffende Person selbst nach den Einzelheiten.|申し込みには本人の署名が必要です。|Moushikomi ni wa honnin no shomei ga hitsuyou desu.|Für die Anmeldung ist die eigene Unterschrift erforderlich.
N3|一人一人|ひとりひとり|jeder Einzelne|Nomen|Menschen|Betont die einzelnen Personen einer Gruppe.|先生は一人一人に質問しました。|Sensei wa hitorihitori ni shitsumon shimashita.|Die Lehrperson hat jedem Einzelnen eine Frage gestellt.|一人一人の意見を大切にします。|Hitorihitori no iken o taisetsu ni shimasu.|Wir schätzen die Meinung jedes Einzelnen.
N3|一言|ひとこと|ein Wort; eine kurze Bemerkung|Nomen|Kommunikation|一言で言うと bedeutet mit einem Wort gesagt.|最後に一言お願いします。|Saigo ni hitokoto onegai shimasu.|Bitte sagen Sie zum Abschluss noch ein paar Worte.|彼女は何も言わず、一言だけ書きました。|Kanojo wa nani mo iwazu, hitokoto dake kakimashita.|Sie sagte nichts und schrieb nur ein Wort.
N3|出会い|であい|Begegnung; Kennenlernen|Nomen|Beziehungen|Nomen zu 出会う; oft für bedeutsame Begegnungen.|旅では新しい出会いがあります。|Tabi de wa atarashii deai ga arimasu.|Auf Reisen gibt es neue Begegnungen.|先生との出会いが人生を変えました。|Sensei to no deai ga jinsei o kaemashita.|Die Begegnung mit der Lehrperson hat mein Leben verändert.
N3|記入|きにゅう|Eintragen; Ausfüllen|Nomen|Verwaltung|Mit する; häufig bei Formularen und Anträgen.|ここに住所を記入してください。|Koko ni juusho o kinyuu shite kudasai.|Tragen Sie hier bitte Ihre Adresse ein.|記入した用紙を受付に出しました。|Kinyuu shita youshi o uketsuke ni dashimashita.|Ich habe das ausgefüllte Formular am Empfang abgegeben.
N3|学習|がくしゅう|Lernen; Studium|Nomen|Bildung|Sachlicher als 勉強; mit する verwendbar.|毎日の学習時間を決めています。|Mainichi no gakushuu jikan o kimete imasu.|Ich lege meine tägliche Lernzeit fest.|新しい単語を例文と一緒に学習します。|Atarashii tango o reibun to issho ni gakushuu shimasu.|Ich lerne neue Wörter zusammen mit Beispielsätzen.
N3|読書|どくしょ|Bücherlesen; Lektüre|Nomen|Freizeit|Mit する; das Lesen von Büchern als Tätigkeit.|趣味は読書です。|Shumi wa dokusho desu.|Mein Hobby ist Lesen.|寝る前に三十分ほど読書します。|Neru mae ni sanjuppun hodo dokusho shimasu.|Vor dem Schlafengehen lese ich ungefähr eine halbe Stunde.
N3|語学|ごがく|Sprachenlernen; Sprachstudium|Nomen|Bildung|Bezieht sich besonders auf das Erlernen von Fremdsprachen.|語学を学ぶために留学しました。|Gogaku o manabu tame ni ryuugaku shimashita.|Ich bin zum Sprachenlernen ins Ausland gegangen.|彼女は語学が得意です。|Kanojo wa gogaku ga tokui desu.|Sie ist gut in Fremdsprachen.
N3|外出|がいしゅつ|Ausgehen; außer Haus sein|Nomen|Alltag|Mit する; 外出中 heißt gerade außer Haus.|外出する時は窓を閉めてください。|Gaishutsu suru toki wa mado o shimete kudasai.|Schließen Sie bitte die Fenster, wenn Sie ausgehen.|担当者はただ今、外出中です。|Tantousha wa tadaima, gaishutsuchuu desu.|Die zuständige Person ist gerade außer Haus.
N3|帰宅|きたく|Heimkehr; nach Hause kommen|Nomen|Alltag|Mit する; sachliches Wort für die Rückkehr nach Hause.|帰宅してから夕飯を作ります。|Kitaku shite kara yuuhan o tsukurimasu.|Nach der Heimkehr koche ich Abendessen.|今日は帰宅が遅くなりそうです。|Kyou wa kitaku ga osoku narisou desu.|Heute werde ich wohl spät nach Hause kommen.
N3|会合|かいごう|Treffen; Zusammenkunft|Nomen|Gesellschaft|Organisiertes Treffen für Austausch oder Beratung.|来週、地域の会合があります。|Raishuu, chiiki no kaigou ga arimasu.|Nächste Woche findet ein Treffen der Nachbarschaft statt.|会合で新しい計画について話しました。|Kaigou de atarashii keikaku ni tsuite hanashimashita.|Bei der Zusammenkunft haben wir über den neuen Plan gesprochen.
N3|昼食|ちゅうしょく|Mittagessen|Nomen|Essen|Sachlicher als 昼ご飯; häufig in Tagesplänen.|昼食は十二時からです。|Chuushoku wa juuniji kara desu.|Das Mittagessen beginnt um zwölf.|同僚と昼食を取りながら話しました。|Douryou to chuushoku o torinagara hanashimashita.|Ich habe mich beim Mittagessen mit Kollegen unterhalten.
N3|正午|しょうご|zwölf Uhr mittags|Nomen|Zeit|Genau 12:00 Uhr; 昼 kann eine breitere Zeitspanne meinen.|正午に駅の前で会いましょう。|Shougo ni eki no mae de aimashou.|Treffen wir uns um zwölf Uhr mittags vor dem Bahnhof.|受付は正午までです。|Uketsuke wa shougo made desu.|Die Anmeldung ist bis zwölf Uhr mittags möglich.
N3|長期|ちょうき|langer Zeitraum; langfristig|Nomen|Zeit|Gegensatz 短期; etwa 長期の計画.|長期の旅行を計画しています。|Chouki no ryokou o keikaku shite imasu.|Ich plane eine längere Reise.|この問題は長期的に考える必要があります。|Kono mondai wa choukiteki ni kangaeru hitsuyou ga arimasu.|Dieses Problem muss langfristig betrachtet werden.
N3|中学|ちゅうがく|Mittelschule; Sekundarstufe I|Nomen|Bildung|Kurzform von 中学校.|中学では英語を勉強しました。|Chuugaku de wa eigo o benkyou shimashita.|In der Mittelschule habe ich Englisch gelernt.|中学の友達と久しぶりに会いました。|Chuugaku no tomodachi to hisashiburi ni aimashita.|Ich habe nach langer Zeit Freunde aus der Mittelschule getroffen.
N3|大部分|だいぶぶん|größter Teil; überwiegender Teil|Nomen|Abstrakt|Meist ～の大部分.|仕事の大部分は終わりました。|Shigoto no daibubun wa owarimashita.|Der größte Teil der Arbeit ist erledigt.|参加者の大部分は学生でした。|Sankasha no daibubun wa gakusei deshita.|Die meisten Teilnehmenden waren Studierende.
N3|大半|たいはん|mehr als die Hälfte; Großteil|Nomen|Abstrakt|Für einen überwiegenden Anteil.|休日の大半を読書に使いました。|Kyuujitsu no taihan o dokusho ni tsukaimashita.|Den Großteil des freien Tages habe ich mit Lesen verbracht.|会場の席は大半が埋まっています。|Kaijou no seki wa taihan ga umatte imasu.|Die meisten Plätze im Saal sind besetzt.
N3|同一|どういつ|identisch; derselbe|Nomen|Vergleich|同一の vor einem Nomen; betont genaue Übereinstimmung.|二つの書類には同一の番号が付いています。|Futatsu no shorui ni wa douitsu no bangou ga tsuite imasu.|Die beiden Dokumente tragen dieselbe Nummer.|同一人物だとは気付きませんでした。|Douitsu jinbutsu da to wa kizukimasen deshita.|Mir war nicht aufgefallen, dass es dieselbe Person war.
N3|不利|ふり|ungünstig; nachteilig|Adjektiv|Bewertung|な-Adjektiv; Gegensatz 有利.|雨はこのチームに不利です。|Ame wa kono chiimu ni furi desu.|Der Regen ist für diese Mannschaft nachteilig.|不利な条件でも諦めませんでした。|Furi na jouken de mo akiramemasen deshita.|Auch unter ungünstigen Bedingungen haben wir nicht aufgegeben.
N3|地平線|ちへいせん|Horizont über dem Land|Nomen|Natur|Über dem Meer verwendet man häufig 水平線.|地平線の向こうに日が沈みました。|Chiheisen no mukou ni hi ga shizumimashita.|Die Sonne ist hinter dem Horizont untergegangen.|広い平野では地平線まで見渡せます。|Hiroi heiya de wa chiheisen made miwatasemasu.|Auf der weiten Ebene kann man bis zum Horizont sehen.
N3|国家|こっか|Staat; Nation|Nomen|Politik|Sachlicher Begriff für das politische Gemeinwesen.|教育は国家の大切な役割です。|Kyouiku wa kokka no taisetsu na yakuwari desu.|Bildung ist eine wichtige Aufgabe des Staates.|国家と個人の関係について学びました。|Kokka to kojin no kankei ni tsuite manabimashita.|Ich habe etwas über das Verhältnis zwischen Staat und Individuum gelernt.
N3|あらゆる|あらゆる|alle denkbaren; jede Art von|Adjektiv|Abstrakt|Steht direkt vor einem Nomen; nicht あらゆるの.|あらゆる方法を試しました。|Arayuru houhou o tameshimashita.|Ich habe alle möglichen Methoden ausprobiert.|あらゆる年齢の人が参加できます。|Arayuru nenrei no hito ga sanka dekimasu.|Menschen jeden Alters können teilnehmen.
N3|単なる|たんなる|bloß; lediglich|Adjektiv|Bewertung|Steht direkt vor einem Nomen.|これは単なる間違いではありません。|Kore wa tannaru machigai de wa arimasen.|Das ist kein bloßer Fehler.|最初は単なる趣味でした。|Saisho wa tannaru shumi deshita.|Am Anfang war es nur ein Hobby.
N3|一種|いっしゅ|eine Art; eine Sorte|Nomen|Abstrakt|～の一種 für eine Unterart oder Einordnung.|これはハーブの一種です。|Kore wa haabu no isshu desu.|Das ist eine Art Kräuterpflanze.|読書も一種の旅だと思います。|Dokusho mo isshu no tabi da to omoimasu.|Ich finde, Lesen ist auch eine Art Reise.
N3|一家|いっか|eine Familie; der ganze Haushalt|Nomen|Familie|一家で bedeutet mit der ganzen Familie.|一家で田舎に引っ越しました。|Ikka de inaka ni hikkoshimashita.|Die ganze Familie ist aufs Land gezogen.|その店は一家で経営しています。|Sono mise wa ikka de keiei shite imasu.|Die Familie betreibt das Geschäft gemeinsam.
N3|今にも|いまにも|jeden Moment; gleich|Adverb|Zeit|Häufig mit ～そうだ für etwas unmittelbar Bevorstehendes.|今にも雨が降りそうです。|Ima ni mo ame ga furisou desu.|Es sieht aus, als würde es jeden Moment regnen.|子供は今にも泣き出しそうでした。|Kodomo wa ima ni mo nakidashisou deshita.|Das Kind war den Tränen nahe.
N3|少々|しょうしょう|ein wenig; einen Moment|Adverb|Zeit|Höflicher und formeller als 少し.|少々お待ちください。|Shoushou omachi kudasai.|Warten Sie bitte einen Moment.|塩を少々加えます。|Shio o shoushou kuwaemasu.|Ich gebe etwas Salz hinzu.
N3|少しも|すこしも|kein bisschen; überhaupt nicht|Adverb|Art und Weise|Mit einer Verneinung.|昨日は少しも眠れませんでした。|Kinou wa sukoshi mo nemuremasen deshita.|Gestern konnte ich überhaupt nicht schlafen.|説明を聞いても少しも分かりません。|Setsumei o kiite mo sukoshi mo wakarimasen.|Selbst nach der Erklärung verstehe ich kein bisschen.
N3|食品|しょくひん|Lebensmittel|Nomen|Essen|Sachlicher Sammelbegriff, besonders im Handel.|食品は涼しい所に置いてください。|Shokuhin wa suzushii tokoro ni oite kudasai.|Lagern Sie Lebensmittel bitte an einem kühlen Ort.|この店では外国の食品も売っています。|Kono mise de wa gaikoku no shokuhin mo utte imasu.|Dieses Geschäft verkauft auch ausländische Lebensmittel.
N3|書物|しょもつ|Buch; Bücher; Schrifttum|Nomen|Bildung|Formeller und literarischer als 本.|図書館には古い書物が残っています。|Toshokan ni wa furui shomotsu ga nokotte imasu.|In der Bibliothek sind alte Bücher erhalten geblieben.|書物を通して昔の生活を知ることができます。|Shomotsu o tooshite mukashi no seikatsu o shiru koto ga dekimasu.|Durch Bücher kann man das frühere Leben kennenlernen.
N3|急激|きゅうげき|rasch; abrupt; drastisch|Adjektiv|Eigenschaften|急激に für eine schnelle, starke Veränderung.|気温が急激に下がりました。|Kion ga kyuugeki ni sagarimashita.|Die Temperatur ist abrupt gesunken.|急激な変化に対応するのは難しいです。|Kyuugeki na henka ni taiou suru no wa muzukashii desu.|Auf drastische Veränderungen zu reagieren ist schwierig.
N3|現状|げんじょう|gegenwärtiger Zustand; aktuelle Lage|Nomen|Abstrakt|Oft 現状を把握する: die Lage erfassen.|まず現状を確認しましょう。|Mazu genjou o kakunin shimashou.|Stellen wir zunächst die aktuelle Lage fest.|現状では計画を変える必要があります。|Genjou de wa keikaku o kaeru hitsuyou ga arimasu.|Unter den gegenwärtigen Umständen müssen wir den Plan ändern.
N3|見解|けんかい|Ansicht; Auffassung|Nomen|Kommunikation|Sachliche, begründete Meinung.|この問題について専門家の見解を聞きました。|Kono mondai ni tsuite senmonka no kenkai o kikimashita.|Ich habe die Einschätzung eines Fachmanns zu diesem Problem gehört.|二人の見解は大きく異なります。|Futari no kenkai wa ookiku kotonarimasu.|Die Ansichten der beiden unterscheiden sich stark.
N3|候補|こうほ|Kandidat; mögliche Wahl|Nomen|Politik|Für Personen und mögliche Orte oder Lösungen.|旅行先の候補を三つ選びました。|Ryokousaki no kouho o mittsu erabimashita.|Wir haben drei mögliche Reiseziele ausgewählt.|彼は次の部長の候補です。|Kare wa tsugi no buchou no kouho desu.|Er ist ein Kandidat für die nächste Abteilungsleitung.
N3|参考|さんこう|Anhaltspunkt; Bezug; Orientierung|Nomen|Bildung|参考にする heißt zur Orientierung heranziehen.|先輩の意見を参考にしました。|Senpai no iken o sankou ni shimashita.|Ich habe die Meinung eines erfahreneren Kollegen als Orientierung genutzt.|この資料は参考になります。|Kono shiryou wa sankou ni narimasu.|Diese Unterlagen sind hilfreich zur Orientierung.
N3|事態|じたい|Sachlage; Situation|Nomen|Abstrakt|Häufig für eine sich entwickelnde oder problematische Lage.|事態は予想より深刻でした。|Jitai wa yosou yori shinkoku deshita.|Die Lage war ernster als erwartet.|事態が変われば連絡します。|Jitai ga kawareba renraku shimasu.|Ich melde mich, wenn sich die Lage ändert.
N3|実行|じっこう|Ausführung; Umsetzung|Nomen|Handlung|Mit する; einen Plan tatsächlich umsetzen.|計画を実行する時が来ました。|Keikaku o jikkou suru toki ga kimashita.|Es ist Zeit, den Plan umzusetzen.|言うだけでなく実行することが大切です。|Iu dake de naku jikkou suru koto ga taisetsu desu.|Es ist wichtig, nicht nur zu reden, sondern zu handeln.
N3|実は|じつは|tatsächlich; ehrlich gesagt|Adverb|Kommunikation|Leitet oft eine bislang unbekannte Information ein.|実は、来月引っ越すことになりました。|Jitsu wa, raigetsu hikkosu koto ni narimashita.|Tatsächlich werde ich nächsten Monat umziehen.|実は、その映画はもう見ました。|Jitsu wa, sono eiga wa mou mimashita.|Ehrlich gesagt habe ich den Film schon gesehen.
N3|重大|じゅうだい|schwerwiegend; bedeutend|Adjektiv|Bewertung|Für wichtige Folgen, Fehler oder Entscheidungen.|重大な間違いに気付きました。|Juudai na machigai ni kizukimashita.|Mir ist ein schwerwiegender Fehler aufgefallen.|これは将来に関わる重大な決定です。|Kore wa shourai ni kakawaru juudai na kettei desu.|Das ist eine bedeutende Entscheidung für die Zukunft.
N3|順調|じゅんちょう|reibungslos; gut verlaufend|Adjektiv|Zustand|順調に進む für einen guten Verlauf.|仕事は順調に進んでいます。|Shigoto wa junchou ni susunde imasu.|Die Arbeit läuft gut voran.|今のところ、準備は順調です。|Ima no tokoro, junbi wa junchou desu.|Bisher laufen die Vorbereitungen reibungslos.
N3|正式|せいしき|offiziell; formell|Adjektiv|Formalität|正式に für eine offizielle Handlung oder Bestätigung.|正式な返事は来週届きます。|Seishiki na henji wa raishuu todokimasu.|Die offizielle Antwort kommt nächste Woche.|新しい名前が正式に決まりました。|Atarashii namae ga seishiki ni kimarimashita.|Der neue Name wurde offiziell festgelegt.
N3|代表|だいひょう|Vertreter; Repräsentant|Nomen|Gesellschaft|Mit する auch vertreten oder repräsentieren.|クラスの代表を選びました。|Kurasu no daihyou o erabimashita.|Wir haben einen Klassensprecher gewählt.|会社を代表して挨拶しました。|Kaisha o daihyou shite aisatsu shimashita.|Ich habe im Namen der Firma eine Begrüßung gehalten.
N3|中心|ちゅうしん|Mitte; Zentrum; Schwerpunkt|Nomen|Ort|～を中心に bedeutet mit Schwerpunkt auf.|町の中心に大きな公園があります。|Machi no chuushin ni ookina kouen ga arimasu.|Im Stadtzentrum gibt es einen großen Park.|会話を中心に日本語を学んでいます。|Kaiwa o chuushin ni nihongo o manande imasu.|Ich lerne Japanisch mit Schwerpunkt auf Konversation.
N3|出来事|できごと|Ereignis; Geschehen|Nomen|Zeit|Etwas, das geschehen ist.|今日の出来事を日記に書きました。|Kyou no dekigoto o nikki ni kakimashita.|Ich habe die Ereignisse des Tages ins Tagebuch geschrieben.|その出来事は今でも覚えています。|Sono dekigoto wa ima de mo oboete imasu.|An dieses Ereignis erinnere ich mich noch heute.
N3|問い|とい|Frage; Fragestellung|Nomen|Bildung|Schriftlicher oder formeller als 質問.|次の問いに答えてください。|Tsugi no toi ni kotaete kudasai.|Beantworten Sie bitte die folgende Frage.|その問いには簡単に答えられません。|Sono toi ni wa kantan ni kotaeraremasen.|Diese Frage lässt sich nicht einfach beantworten.
N3|年間|ねんかん|im Jahr; ein Zeitraum von Jahren|Nomen|Zeit|年間 allein pro Jahr; nach einer Zahl die Dauer in Jahren.|年間で百冊ほど本を読みます。|Nenkan de hyakusatsu hodo hon o yomimasu.|Ich lese ungefähr hundert Bücher im Jahr.|三年間、日本に住んでいました。|Sannenkan, Nihon ni sunde imashita.|Ich habe drei Jahre in Japan gewohnt.
N3|年代|ねんだい|Jahrzehnt; Epoche; Altersgruppe|Nomen|Zeit|～年代 für ein Jahrzehnt, etwa 1990年代.|この建物は1980年代に建てられました。|Kono tatemono wa sen kyuuhyaku hachijuu nendai ni tateraremashita.|Dieses Gebäude wurde in den 1980er Jahren errichtet.|幅広い年代の人が集まりました。|Habahiroi nendai no hito ga atsumarimashita.|Menschen aus vielen Altersgruppen kamen zusammen.
N3|日付|ひづけ|Datum|Nomen|Zeit|Ein Kalenderdatum, nicht die Dauer von Tagen.|書類に今日の日付を書いてください。|Shorui ni kyou no hizuke o kaite kudasai.|Schreiben Sie das heutige Datum auf das Dokument.|日付を一日間違えていました。|Hizuke o ichinichi machigaete imashita.|Ich hatte mich beim Datum um einen Tag vertan.
N3|表面|ひょうめん|Oberfläche; Außenseite|Nomen|Abstrakt|Auch übertragen für den äußerlich sichtbaren Eindruck.|机の表面をきれいに拭きました。|Tsukue no hyoumen o kirei ni fukimashita.|Ich habe die Tischoberfläche sauber gewischt.|表面だけでは本当の問題は分かりません。|Hyoumen dake de wa hontou no mondai wa wakarimasen.|An der Oberfläche allein erkennt man das eigentliche Problem nicht.
N3|人物|じんぶつ|Person; Persönlichkeit; Figur|Nomen|Menschen|Für eine Person mit Blick auf ihren Charakter oder ihre Rolle.|彼は信頼できる人物です。|Kare wa shinrai dekiru jinbutsu desu.|Er ist eine vertrauenswürdige Person.|物語に出てくる人物を紹介します。|Monogatari ni dete kuru jinbutsu o shoukai shimasu.|Ich stelle die Figuren der Geschichte vor.
N3|姿|すがた|Gestalt; Erscheinung; Anblick|Nomen|Menschen|Sichtbare Erscheinung einer Person oder Sache.|駅で友達の姿を見つけました。|Eki de tomodachi no sugata o mitsukemashita.|Am Bahnhof habe ich meinen Freund erblickt.|子供が一生懸命学ぶ姿に感動しました。|Kodomo ga isshoukenmei manabu sugata ni kandou shimashita.|Der Anblick des eifrig lernenden Kindes hat mich berührt.
